name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,team_difficulty,opponent_difficulty,season,target_next_gw,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,player_id,gw
Fabio Henrique Tavares,MID,Liverpool,1.7,0,0,15,1,12.2,282.0,0.02,0.02,0.0,2.05,237,0,0,2.9,16.8,2023-02-18T17:30:00Z,90,15,0.0,0.0,0.0,0.0,24.0,0.0,85440.0,1.0,2.0,0.0,0.0,2,-438.0,597.0,1035.0,52,False,1.0,24.0,4,4,22-23,0.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,3.8,0,0,2,0,0.7,282.0,0.0,0.0,0.0,0.01,242,0,0,0.6,4.8,2023-02-25T19:45:00Z,19,7,0.0,0.0,0.0,0.0,25.0,0.0,94076.0,0.0,0.0,0.0,0.0,0,7231.0,8402.0,1171.0,52,False,1.0,25.0,2,4,22-23,2.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,3.8,0,0,12,1,3.4,282.0,0.11,0.14,0.04,0.93,67,0,0,2.1,9.8,2023-03-01T20:00:00Z,90,20,0.0,0.0,0.0,0.0,25.0,0.0,94076.0,1.0,0.0,2.0,8.0,2,7231.0,8402.0,1171.0,52,True,1.0,25.0,2,4,22-23,2.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,2.3,0,0,9,1,13.8,282.0,0.04,0.04,0.0,0.88,256,0,0,1.9,5.2,2023-03-05T16:30:00Z,78,14,0.0,0.0,0.0,0.0,26.0,0.0,89724.0,1.0,0.0,7.0,0.0,2,-3145.0,392.0,3537.0,52,True,1.0,26.0,3,4,22-23,2.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,2.6,0,0,12,0,1.3,282.0,0.0,0.03,0.02,0.8,261,1,0,0.6,1.8,2023-03-11T12:30:00Z,64,3,0.0,0.0,0.0,0.0,27.0,0.0,87717.0,1.0,0.0,1.0,3.0,2,-2160.0,630.0,2790.0,52,False,0.0,27.0,2,4,22-23,2.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,4.0,0,0,6,0,1.9,282.0,0.01,0.0,0.0,2.96,287,4,0,1.7,14.6,2023-04-01T11:30:00Z,90,13,0.0,0.0,0.0,0.0,29.0,0.0,86453.0,1.0,1.0,4.0,0.0,2,-217.0,603.0,820.0,52,False,0.0,29.0,5,4,22-23,2.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,4.0,0,0,5,1,13.1,282.0,0.02,0.0,0.12,2.12,74,0,0,3.3,10.2,2023-04-04T19:00:00Z,90,6,0.0,0.0,0.0,0.0,29.0,0.0,86453.0,1.0,0.0,0.0,10.0,2,-217.0,603.0,820.0,52,False,1.0,29.0,4,4,22-23,1.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,1.7,0,0,12,0,12.2,282.0,0.03,0.06,0.03,1.26,296,2,0,2.3,9.2,2023-04-09T15:30:00Z,77,1,0.0,0.0,0.0,0.0,30.0,0.0,86254.0,1.0,2.0,2.0,2.0,1,-335.0,346.0,681.0,52,True,1.0,30.0,4,4,22-23,1.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,2.0,0,0,12,0,8.4,282.0,0.02,0.02,0.0,1.34,304,1,0,1.8,9.2,2023-04-17T19:00:00Z,84,11,0.0,0.0,0.0,0.0,31.0,0.0,86395.0,1.0,6.0,1.0,0.0,1,-11.0,612.0,623.0,52,False,1.0,31.0,2,4,22-23,4.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,2.5,1,0,26,0,12.8,282.0,0.4,0.48,0.08,0.2,318,1,0,3.9,21.4,2023-04-22T14:00:00Z,59,16,0.0,0.0,0.0,0.0,32.0,0.0,86826.0,1.0,2.0,3.0,5.0,4,322.0,872.0,550.0,52,True,0.0,32.0,2,4,22-23,2.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,2.5,0,0,20,0,16.7,282.0,0.1,0.16,0.06,0.78,326,1,0,5.6,29.0,2023-04-26T18:45:00Z,90,19,0.0,0.0,0.0,0.0,33.0,0.0,86804.0,1.0,2.0,1.0,10.0,2,-83.0,414.0,497.0,52,False,0.0,33.0,3,4,22-23,2.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,5.4,0,0,16,0,16.1,282.0,0.02,0.02,0.0,1.99,338,3,0,2.6,9.4,2023-04-30T15:30:00Z,90,18,0.0,0.0,0.0,0.0,34.0,0.0,87429.0,1.0,3.0,4.0,0.0,2,496.0,1066.0,570.0,52,True,0.0,34.0,3,4,22-23,3.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,5.4,0,0,16,1,17.0,282.0,0.03,0.03,0.0,0.69,276,0,0,2.9,10.0,2023-05-03T19:00:00Z,90,9,0.0,0.0,0.0,0.0,34.0,0.0,87429.0,1.0,0.0,1.0,2.0,3,496.0,1066.0,570.0,52,True,0.0,34.0,2,4,22-23,2.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,2.6,0,0,10,1,6.3,282.0,0.33,0.33,0.0,0.19,344,0,0,2.0,14.0,2023-05-06T16:30:00Z,90,4,0.0,0.0,0.0,0.0,35.0,0.0,87282.0,1.0,0.0,1.0,0.0,2,-240.0,548.0,788.0,52,True,1.0,35.0,3,4,22-23,3.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,0.0,0,0,9,1,6.0,282.0,0.03,0.09,0.06,0.54,358,0,0,1.9,11.0,2023-05-15T19:00:00Z,90,10,0.0,0.0,0.0,0.0,36.0,0.0,87169.0,1.0,3.0,0.0,2.0,3,-220.0,540.0,760.0,52,False,0.0,36.0,3,4,22-23,1.0,,,,,,,,,,
Fabio Henrique Tavares,MID,Liverpool,2.7,0,0,6,0,13.2,282.0,0.05,0.05,0.0,1.39,364,1,0,2.7,12.0,2023-05-20T14:00:00Z,80,2,0.0,0.0,0.0,0.0,37.0,0.0,87409.0,1.0,1.0,1.0,2.0,1,142.0,770.0,628.0,52,True,1.0,37.0,2,4,22-23,4.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,5,0,0,0.0,0.0,2022-08-06T14:00:00Z,0,11,0.0,0.0,0.0,0.0,1.0,0.0,5128.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,55,False,0.0,1.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,20,0,0,0.0,0.0,2022-08-13T14:00:00Z,0,9,0.0,0.0,0.0,0.0,2.0,0.0,3602.0,0.0,0.0,0.0,0.0,0,-1436.0,0.0,1436.0,55,True,0.0,2.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,29,0,0,0.0,0.0,2022-08-20T11:30:00Z,0,18,0.0,0.0,0.0,0.0,3.0,0.0,2993.0,0.0,0.0,1.0,0.0,0,-681.0,0.0,681.0,55,False,0.0,3.0,4,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,40,0,0,0.0,0.0,2022-08-28T13:00:00Z,0,15,0.0,0.0,0.0,0.0,4.0,0.0,2618.0,0.0,1.0,1.0,0.0,0,-398.0,0.0,398.0,55,True,0.0,4.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2022-08-31T18:30:00Z,0,3,0.0,0.0,0.0,0.0,5.0,0.0,2441.0,0.0,0.0,0.0,0.0,0,-193.0,0.0,193.0,55,False,0.0,5.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,60,0,0,0.0,0.0,2022-09-03T14:00:00Z,0,17,0.0,0.0,0.0,0.0,6.0,0.0,2279.0,0.0,0.0,1.0,0.0,0,-161.0,0.0,161.0,55,True,0.0,6.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,80,0,0,0.0,0.0,2022-09-17T11:30:00Z,0,13,0.0,0.0,0.0,0.0,8.0,0.0,2109.0,0.0,3.0,0.0,0.0,0,-41.0,0.0,41.0,55,True,0.0,8.0,5,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,90,0,0,0.0,0.0,2022-10-01T16:30:00Z,0,19,0.0,0.0,0.0,0.0,9.0,0.0,2051.0,0.0,0.0,2.0,0.0,0,-60.0,0.0,60.0,55,False,0.0,9.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,6,0.0,0.0,0.0,0.0,10.0,0.0,1993.0,0.0,0.0,3.0,0.0,0,-58.0,0.0,58.0,55,False,0.0,10.0,4,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2022-10-15T14:00:00Z,0,16,0.0,0.0,0.0,0.0,11.0,0.0,1961.0,0.0,0.0,1.0,0.0,0,-34.0,0.0,34.0,55,True,0.0,11.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2022-10-18T19:15:00Z,0,7,0.0,0.0,0.0,0.0,12.0,0.0,1943.0,0.0,1.0,2.0,0.0,0,-18.0,0.0,18.0,55,False,0.0,12.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,130,0,0,0.0,0.0,2022-10-23T13:00:00Z,0,10,0.0,0.0,0.0,0.0,13.0,0.0,1930.0,0.0,4.0,0.0,0.0,0,-16.0,0.0,16.0,55,True,0.0,13.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,133,0,0,0.0,0.0,2022-10-29T14:00:00Z,0,4,0.0,0.0,0.0,0.0,14.0,0.0,1901.0,0.0,1.0,1.0,0.0,0,-27.0,0.0,27.0,55,False,0.0,14.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,5,0.0,0.0,0.0,0.0,15.0,0.0,1891.0,0.0,3.0,2.0,0.0,0,-11.0,0.0,11.0,55,True,0.0,15.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,160,0,0,0.0,0.0,2022-11-12T19:45:00Z,0,1,0.0,0.0,0.0,0.0,16.0,0.0,1880.0,0.0,2.0,0.0,0.0,0,-11.0,0.0,11.0,55,True,0.0,16.0,4,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,166,0,0,0.0,0.0,2022-12-26T15:00:00Z,0,8,0.0,0.0,0.0,0.0,17.0,0.0,1849.0,0.0,2.0,1.0,0.0,0,-31.0,0.0,31.0,55,False,0.0,17.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2022-12-31T12:30:00Z,0,14,0.0,0.0,0.0,0.0,18.0,0.0,1840.0,0.0,1.0,0.0,0.0,0,-9.0,0.0,9.0,55,True,0.0,18.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,182,0,0,0.0,0.0,2023-01-04T20:00:00Z,0,2,0.0,0.0,0.0,0.0,19.0,0.0,1835.0,0.0,1.0,1.0,0.0,0,-6.0,0.0,6.0,55,False,0.0,19.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,200,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,19,0.0,0.0,0.0,0.0,20.0,0.0,1826.0,0.0,0.0,1.0,0.0,0,-8.0,0.0,8.0,55,True,0.0,20.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,13,0.0,0.0,0.0,0.0,21.0,0.0,1821.0,0.0,0.0,3.0,0.0,0,-6.0,0.0,6.0,55,False,0.0,21.0,5,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,220,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,12,0.0,0.0,0.0,0.0,22.0,0.0,1808.0,0.0,0.0,3.0,0.0,0,-10.0,0.0,10.0,55,True,0.0,22.0,4,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,229,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,17,0.0,0.0,0.0,0.0,23.0,0.0,1803.0,0.0,2.0,1.0,0.0,0,-7.0,0.0,7.0,55,False,0.0,23.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,240,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,3,0.0,0.0,0.0,0.0,24.0,0.0,1795.0,0.0,1.0,0.0,0.0,0,-8.0,0.0,8.0,55,True,0.0,24.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,244,0,0,0.0,0.0,2023-02-24T20:00:00Z,0,9,0.0,0.0,0.0,0.0,25.0,0.0,1791.0,0.0,1.0,1.0,0.0,0,-5.0,0.0,5.0,55,False,0.0,25.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-03-01T20:00:00Z,0,12,0.0,0.0,0.0,0.0,25.0,0.0,1791.0,0.0,0.0,2.0,0.0,0,-5.0,0.0,5.0,55,False,0.0,25.0,4,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,260,0,0,0.0,0.0,2023-03-04T15:00:00Z,0,18,0.0,0.0,0.0,0.0,26.0,0.0,1788.0,0.0,0.0,1.0,0.0,0,-3.0,0.0,3.0,55,True,0.0,26.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,268,0,0,0.0,0.0,2023-03-12T16:30:00Z,0,15,0.0,0.0,0.0,0.0,27.0,0.0,1784.0,0.0,1.0,2.0,0.0,0,-4.0,0.0,4.0,55,False,0.0,27.0,4,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,280,0,0,0.0,0.0,2023-03-18T15:00:00Z,0,11,0.0,0.0,0.0,0.0,28.0,0.0,1782.0,0.0,4.0,2.0,0.0,0,-1.0,0.0,1.0,55,True,0.0,28.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,289,0,0,0.0,0.0,2023-04-01T14:00:00Z,0,16,0.0,0.0,0.0,0.0,29.0,0.0,1778.0,0.0,1.0,1.0,0.0,0,-5.0,0.0,5.0,55,False,0.0,29.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,300,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,6,0.0,0.0,0.0,0.0,30.0,0.0,1775.0,0.0,0.0,1.0,0.0,0,-2.0,0.0,2.0,55,True,0.0,30.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,310,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,4,0.0,0.0,0.0,0.0,31.0,0.0,1775.0,0.0,0.0,2.0,0.0,0,-1.0,0.0,1.0,55,True,0.0,31.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,317,0,0,0.0,0.0,2023-04-22T14:00:00Z,0,10,0.0,0.0,0.0,0.0,32.0,0.0,1775.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,55,False,0.0,32.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,327,0,0,0.0,0.0,2023-04-25T18:30:00Z,0,7,0.0,0.0,0.0,0.0,33.0,0.0,1774.0,0.0,0.0,2.0,0.0,0,-1.0,0.0,1.0,55,True,0.0,33.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,334,0,0,0.0,0.0,2023-04-29T14:00:00Z,0,5,0.0,0.0,0.0,0.0,34.0,0.0,1774.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,55,False,0.0,34.0,3,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,350,0,0,0.0,0.0,2023-05-06T14:00:00Z,0,2,0.0,0.0,0.0,0.0,35.0,0.0,1774.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,55,True,0.0,35.0,2,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,359,0,0,0.0,0.0,2023-05-13T14:00:00Z,0,14,0.0,0.0,0.0,0.0,36.0,0.0,1771.0,0.0,0.0,2.0,0.0,0,-2.0,0.0,2.0,55,False,0.0,36.0,4,2,22-23,0.0,,,,,,,,,,
Fabio Silva,FWD,Wolves,0.0,0,0,0,0,0.0,488.0,0.0,0.0,0.0,0.0,370,0,0,0.0,0.0,2023-05-20T14:00:00Z,0,8,0.0,0.0,0.0,0.0,37.0,0.0,1771.0,0.0,1.0,1.0,0.0,0,-1.0,0.0,1.0,55,True,0.0,37.0,2,2,22-23,0.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,1.3,0,0,0,0,0.0,679.0,0.0,0.0,0.0,0.0,186,0,0,0.0,0.0,2023-01-03T19:45:00Z,0,8,0.0,0.0,0.0,0.0,19.0,0.0,11.0,0.0,4.0,1.0,0.0,0,6.0,12.0,6.0,45,False,0.0,19.0,2,3,22-23,0.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,-1.0,0,0,0,0,0.0,679.0,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-01-14T15:00:00Z,0,12,0.0,0.0,0.0,0.0,20.0,0.0,105.0,0.0,0.0,3.0,0.0,0,65.0,83.0,18.0,45,True,0.0,20.0,4,3,22-23,0.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,0.0,0,0,0,0,0.0,679.0,0.0,0.0,0.0,0.0,206,0,0,0.0,0.0,2023-01-21T15:00:00Z,0,10,0.0,0.0,0.0,0.0,21.0,0.0,130.0,0.0,2.0,2.0,0.0,0,14.0,55.0,41.0,45,False,0.0,21.0,3,3,22-23,1.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,0.3,0,0,2,0,11.0,679.0,0.01,0.01,0.0,0.67,213,0,0,1.2,1.2,2023-02-04T15:00:00Z,15,3,0.0,0.0,0.0,0.0,22.0,0.0,146.0,0.0,0.0,1.0,0.0,1,1.0,40.0,39.0,45,True,0.0,22.0,2,3,22-23,0.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,0.3,0,0,0,0,0.0,679.0,0.0,0.0,0.0,0.0,223,0,0,0.0,0.0,2023-02-11T15:00:00Z,0,7,0.0,0.0,0.0,0.0,23.0,0.0,199.0,0.0,1.0,1.0,0.0,0,26.0,53.0,27.0,45,False,0.0,23.0,2,3,22-23,1.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,0.7,0,0,2,0,0.6,679.0,0.0,0.04,0.04,0.09,233,1,0,0.0,0.0,2023-02-18T15:00:00Z,17,9,0.0,0.0,0.0,0.0,24.0,0.0,218.0,0.0,1.0,0.0,1.0,1,15.0,35.0,20.0,45,True,0.0,24.0,2,3,22-23,4.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,1.7,1,0,14,0,21.7,679.0,0.01,0.08,0.06,0.0,254,0,0,5.0,19.2,2023-03-04T15:00:00Z,14,19,0.0,0.0,0.0,0.0,26.0,0.0,328.0,0.0,0.0,4.0,9.0,4,24.0,61.0,37.0,45,True,0.0,26.0,2,3,22-23,0.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,2.4,0,0,0,0,0.0,679.0,0.0,0.0,0.0,0.0,265,0,0,0.0,0.0,2023-03-11T15:00:00Z,0,11,0.0,0.0,0.0,0.0,27.0,0.0,720.0,0.0,2.0,2.0,0.0,0,349.0,419.0,70.0,45,False,0.0,27.0,2,3,22-23,0.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,2.4,0,0,0,0,0.0,679.0,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-03-15T19:30:00Z,0,7,0.0,0.0,0.0,0.0,27.0,0.0,720.0,0.0,0.0,1.0,0.0,0,349.0,419.0,70.0,45,True,0.0,27.0,2,3,22-23,1.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,0.9,0,0,2,0,0.0,679.0,0.0,0.0,0.0,0.0,283,0,0,0.1,0.0,2023-04-01T14:00:00Z,7,4,0.0,0.0,0.0,0.0,29.0,0.0,712.0,0.0,3.0,3.0,2.0,1,-3.0,96.0,99.0,45,True,0.0,29.0,3,3,22-23,0.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,0.9,0,0,0,0,0.0,679.0,0.0,0.0,0.0,0.0,62,0,0,0.0,0.0,2023-04-04T18:45:00Z,0,3,0.0,0.0,0.0,0.0,29.0,0.0,712.0,0.0,2.0,0.0,0.0,0,-3.0,96.0,99.0,45,False,0.0,29.0,2,3,22-23,0.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,0.2,0,0,0,0,0.0,679.0,0.0,0.0,0.0,0.0,299,0,0,0.0,0.0,2023-04-08T14:00:00Z,0,18,0.0,0.0,0.0,0.0,30.0,0.0,708.0,0.0,1.0,2.0,0.0,0,-12.0,44.0,56.0,45,False,0.0,30.0,4,3,22-23,0.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,0.2,0,0,0,0,0.0,679.0,0.0,0.0,0.0,0.0,302,0,0,0.0,0.0,2023-04-15T14:00:00Z,0,6,0.0,0.0,0.0,0.0,31.0,0.0,733.0,0.0,2.0,1.0,0.0,0,17.0,60.0,43.0,45,False,0.0,31.0,4,3,22-23,9.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,2.0,0,2,32,0,24.0,679.0,0.06,0.73,0.67,1.69,324,2,1,8.7,41.6,2023-04-26T18:30:00Z,87,16,0.0,0.0,0.0,0.0,33.0,0.0,1210.0,1.0,1.0,3.0,21.0,9,486.0,543.0,57.0,45,False,0.0,33.0,2,3,22-23,1.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,5.2,0,0,3,0,1.9,679.0,0.02,0.17,0.15,0.29,334,0,0,1.2,2.6,2023-04-29T14:00:00Z,34,20,0.0,0.0,0.0,0.0,34.0,0.0,4139.0,0.0,0.0,6.0,7.0,1,2533.0,3092.0,559.0,45,True,0.0,34.0,2,3,22-23,3.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,5.2,0,0,3,1,11.8,679.0,0.04,0.08,0.04,1.14,274,0,0,1.8,0.0,2023-05-04T19:00:00Z,62,14,0.0,0.0,0.0,0.0,34.0,0.0,4139.0,1.0,0.0,1.0,9.0,3,2533.0,3092.0,559.0,45,True,0.0,34.0,3,3,22-23,1.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,2.8,0,0,-1,0,5.8,679.0,0.03,0.03,0.0,1.19,342,3,0,0.6,0.0,2023-05-08T16:30:00Z,45,8,0.0,0.0,0.0,0.0,35.0,0.0,4866.0,1.0,5.0,1.0,2.0,1,1059.0,1952.0,893.0,45,True,0.0,35.0,2,3,22-23,1.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,0.0,0,0,2,0,0.6,679.0,0.0,0.0,0.0,0.22,351,0,0,0.6,5.4,2023-05-14T15:30:00Z,13,1,0.0,0.0,0.0,0.0,36.0,0.0,8526.0,0.0,3.0,0.0,0.0,1,3567.0,4412.0,845.0,45,False,0.0,36.0,4,3,22-23,1.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,0.0,0,0,1,0,2.0,679.0,0.01,0.01,0.0,1.85,248,2,0,0.1,0.0,2023-05-18T18:30:00Z,55,15,0.0,0.0,0.0,0.0,36.0,0.0,8526.0,1.0,1.0,4.0,0.0,1,3567.0,4412.0,845.0,45,False,0.0,36.0,4,3,22-23,0.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,2.1,0,0,2,0,3.9,679.0,0.05,0.18,0.13,0.27,362,1,0,3.6,10.4,2023-05-21T13:00:00Z,45,17,0.0,0.0,0.0,0.0,37.0,0.0,9254.0,0.0,1.0,3.0,22.0,0,754.0,2300.0,1546.0,45,True,1.0,37.0,2,3,22-23,2.0,,,,,,,,,,
Facundo Buonanotte,MID,Brighton,2.1,0,0,7,0,12.8,679.0,0.15,0.36,0.21,1.7,314,1,0,4.9,7.4,2023-05-24T19:00:00Z,74,13,0.0,0.0,0.0,0.0,37.0,0.0,9254.0,1.0,1.0,1.0,29.0,2,754.0,2300.0,1546.0,45,True,0.0,37.0,5,3,22-23,1.0,,,,,,,,,,
Facundo Pellistri Rebollo,MID,Man Utd,1.1,0,0,0,0,0.0,347.0,0.0,0.0,0.0,0.0,9,0,0,0.0,0.0,2022-08-07T13:00:00Z,0,5,0.0,0.0,0.0,0.0,1.0,0.0,5452.0,0.0,2.0,1.0,0.0,0,0.0,0.0,0.0,45,True,0.0,1.0,3,4,22-23,0.0,,,,,,,,,,
