player_id,gw,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,saves,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,was_home,opponent_team,fixture,team_difficulty,opponent_difficulty
208,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,False,15,148,4,1
208,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,True,10,153,2,2
208,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,False,4,162,3,1
208,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,True,9,173,3,2
208,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,True,15,183,3,2
208,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,False,6,193,3,1
208,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,True,14,204,3,2
208,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,False,12,215,4,1
208,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,True,18,224,3,2
208,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,False,17,238,4,1
208,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,True,19,244,2,2
208,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,False,8,254,3,1
209,1,62,2,0,0,0,2,0,11,0,10.6,11.2,20.0,4.2,0.11,0.13,0.24,1.41,50,False,18,6,3,1
209,2,21,1,0,0,0,0,0,4,0,10.8,0.8,0.0,1.2,0.0,0.0,0.0,0.16,50,True,17,14,2,2
209,3,14,0,0,0,0,1,0,1,0,2.4,0.1,2.0,0.5,0.0,0.0,0.0,1.13,50,False,14,26,4,1
209,4,90,2,0,0,0,1,0,4,0,6.2,0.3,1.0,0.8,0.01,0.0,0.01,2.45,49,True,12,34,3,2
209,5,90,2,0,0,0,1,0,11,0,13.4,5.9,2.0,2.1,0.0,0.01,0.01,1.1,49,True,16,44,2,2
209,6,90,2,0,0,0,5,0,9,0,4.0,0.7,5.0,1.0,0.04,0.0,0.04,2.03,49,False,13,57,5,1
209,7,81,2,0,0,0,2,0,13,0,5.2,2.3,2.0,1.0,0.0,0.0,0.0,1.14,49,False,2,62,4,1
209,8,13,1,0,0,0,0,0,4,0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,1.22,49,True,11,72,2,2
209,9,21,1,0,0,0,0,0,7,0,5.6,0.4,0.0,0.6,0.0,0.0,0.0,0.34,49,False,20,90,2,1
209,10,75,2,0,0,0,2,0,10,0,10.8,2.5,0.0,1.3,0.0,0.01,0.01,2.33,49,True,1,92,4,2
209,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,False,19,110,2,1
209,12,6,1,0,0,0,1,0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,49,True,7,114,3,2
209,13,15,1,0,0,0,3,0,7,0,6.4,15.7,0.0,2.2,0.0,0.03,0.03,1.55,49,False,5,122,4,1
209,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,True,8,134,3,2
209,15,25,0,0,0,0,0,0,3,0,4.4,1.0,0.0,0.5,0.0,0.0,0.0,0.25,48,False,15,148,4,1
209,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,True,10,153,2,2
209,17,90,4,0,0,0,1,0,8,0,13.6,0.5,4.0,1.8,0.0,0.0,0.0,1.41,48,False,4,162,3,1
209,18,90,5,0,0,1,0,0,13,0,23.0,1.7,7.0,3.2,0.06,0.01,0.07,0.85,48,True,9,173,3,2
209,19,90,10,1,0,0,3,1,36,0,63.2,31.3,25.0,12.0,0.21,0.03,0.24,2.31,48,True,15,183,3,2
209,20,90,1,0,0,0,2,0,10,0,7.4,3.4,0.0,1.1,0.0,0.0,0.0,1.45,48,False,6,193,3,1
209,21,90,4,0,0,0,2,0,17,0,23.8,1.4,0.0,2.5,0.0,0.01,0.01,2.55,48,True,14,204,3,2
209,22,5,1,0,0,0,0,0,3,0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.03,48,False,12,215,4,1
209,23,21,0,0,0,0,1,0,0,0,1.6,1.4,0.0,0.3,0.0,0.01,0.01,0.77,48,True,18,224,3,2
209,24,45,1,0,0,0,1,0,12,0,8.8,13.2,0.0,2.2,0.0,0.01,0.01,0.79,48,False,17,238,4,1
209,25,45,0,0,0,0,0,0,2,0,5.6,7.8,4.0,1.7,0.02,0.03,0.05,0.12,48,True,19,244,2,2
209,26,90,2,0,0,0,2,0,5,0,7.6,2.0,3.0,1.3,0.08,0.02,0.1,1.8,48,False,8,254,3,1
210,1,16,1,0,0,0,0,0,4,0,3.2,0.8,0.0,0.4,0.0,0.01,0.01,0.23,50,False,18,6,3,1
210,2,7,1,0,0,0,0,0,3,0,0.4,4.6,3.0,0.8,0.08,0.03,0.11,0.11,50,True,17,14,2,2
210,3,25,3,0,1,0,1,0,12,0,4.2,1.3,17.0,2.3,0.13,0.0,0.13,1.25,50,False,14,26,4,1
210,4,62,3,0,0,1,0,0,6,0,3.8,10.7,0.0,1.5,0.0,0.01,0.01,1.21,49,True,12,34,3,2
210,5,80,2,0,0,0,1,0,6,0,1.6,8.8,8.0,1.8,0.08,0.1,0.18,0.76,49,True,16,44,2,2
210,6,61,2,0,0,0,2,0,6,0,5.4,1.2,5.0,1.2,0.03,0.0,0.03,1.08,49,False,13,57,5,1
210,7,58,1,0,0,0,1,0,3,0,0.0,2.4,0.0,0.2,0.0,0.01,0.01,0.99,49,False,2,62,4,1
210,8,32,6,1,0,0,0,0,22,0,36.2,0.3,7.0,4.4,0.03,0.0,0.03,2.04,49,True,11,72,2,2
210,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,False,20,90,2,1
210,10,28,1,0,0,0,0,0,7,0,3.6,1.7,0.0,0.5,0.0,0.01,0.01,0.12,49,True,1,92,4,2
210,11,66,2,0,0,0,1,0,7,0,0.2,3.2,4.0,0.7,0.03,0.02,0.05,1.19,49,False,19,110,2,1
210,12,75,2,0,0,0,1,0,12,0,11.2,15.8,16.0,4.3,0.07,0.06,0.13,0.84,49,True,7,114,3,2
210,13,74,3,0,0,1,0,0,7,0,7.2,2.8,8.0,1.8,0.0,0.01,0.01,1.52,49,False,5,122,4,1
210,14,45,1,0,0,0,1,0,0,0,0.4,1.7,4.0,0.6,0.0,0.03,0.03,0.48,49,True,8,134,3,2
210,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,False,15,148,4,1
210,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,True,10,153,2,2
210,17,24,1,0,0,0,1,0,3,0,1.6,4.3,0.0,0.6,0.0,0.0,0.0,0.44,49,False,4,162,3,1
210,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,True,9,173,3,2
210,19,73,2,0,0,0,2,0,2,0,0.0,15.1,18.0,3.2,0.33,0.09,0.42,1.77,49,True,15,183,3,2
210,20,26,1,0,0,0,0,0,8,0,6.4,1.3,11.0,1.9,0.08,0.0,0.08,0.1,49,False,6,193,3,1
210,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,True,14,204,3,2
210,22,1,1,0,0,0,0,0,3,0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.03,49,False,12,215,4,1
210,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,True,18,224,3,2
210,24,21,1,0,0,0,1,0,4,0,0.4,0.3,0.0,0.1,0.0,0.06,0.06,0.35,49,False,17,238,4,1
210,25,23,1,0,0,0,0,0,0,0,2.4,1.2,0.0,0.4,0.0,0.01,0.01,0.03,49,True,19,244,2,2
210,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,False,8,254,3,1
211,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,18,6,3,1
211,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,17,14,2,2
211,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,14,26,4,1
211,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,12,34,3,2
211,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,16,44,2,2
211,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,13,57,5,1
211,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,2,62,4,1
211,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,11,72,2,2
211,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,20,90,2,1
211,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,1,92,4,2
211,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,19,110,2,1
211,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,7,114,3,2
211,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,5,122,4,1
211,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,8,134,3,2
211,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,15,148,4,1
211,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,10,153,2,2
211,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,4,162,3,1
211,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,9,173,3,2
211,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,15,183,3,2
211,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,6,193,3,1
211,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,14,204,3,2
211,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,12,215,4,1
211,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,18,224,3,2
211,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,17,238,4,1
211,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,19,244,2,2
211,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,8,254,3,1
212,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,18,6,3,1
212,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,17,14,2,2
212,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,14,26,4,1
212,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,12,34,3,2
212,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,16,44,2,2
212,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,13,57,5,1
212,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,2,62,4,1
212,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,11,72,2,2
212,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,20,90,2,1
212,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,1,92,4,2
212,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,19,110,2,1
212,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,7,114,3,2
212,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,5,122,4,1
212,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,8,134,3,2
212,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,15,148,4,1
212,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,10,153,2,2
212,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,4,162,3,1
212,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,9,173,3,2
212,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,15,183,3,2
212,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,6,193,3,1
212,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,14,204,3,2
212,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,12,215,4,1
212,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,18,224,3,2
212,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,17,238,4,1
212,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,19,244,2,2
212,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,8,254,3,1
213,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,18,6,3,1
213,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,17,14,2,2
213,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,14,26,4,1
213,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,12,34,3,2
213,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,16,44,2,2
213,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,13,57,5,1
213,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,2,62,4,1
213,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,11,72,2,2
213,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,20,90,2,1
213,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,1,92,4,2
213,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,19,110,2,1
213,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,7,114,3,2
213,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,5,122,4,1
213,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,8,134,3,2
213,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,15,148,4,1
213,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,10,153,2,2
213,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,4,162,3,1
213,18,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,9,173,3,2
213,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,15,183,3,2
213,20,9,1,0,0,0,0,0,2,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.05,45,False,6,193,3,1
213,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,14,204,3,2
213,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,12,215,4,1
213,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,18,224,3,2
213,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,17,238,4,1
213,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,19,244,2,2
213,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,8,254,3,1
214,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,18,6,3,1
214,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,17,14,2,2
214,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,False,14,26,4,1
214,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,True,12,34,3,2
214,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,16,44,2,2
214,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,13,57,5,1
214,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,2,62,4,1
214,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,11,72,2,2
214,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,20,90,2,1
214,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,1,92,4,2
214,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,19,110,2,1
214,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,7,114,3,2
214,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,5,122,4,1
214,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,8,134,3,2
214,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,15,148,4,1
214,16,7,1,0,0,0,0,0,2,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,10,153,2,2
214,17,8,1,0,0,0,0,0,3,0,0.0,0.0,2.0,0.2,0.0,0.0,0.0,0.34,44,False,4,162,3,1
214,18,2,1,0,0,0,0,0,3,0,0.2,0.3,0.0,0.1,0.0,0.0,0.0,0.05,44,True,9,173,3,2
214,19,2,1,0,0,0,1,0,2,0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.07,44,True,15,183,3,2
214,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,6,193,3,1
214,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,14,204,3,2
214,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,12,215,4,1
214,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,18,224,3,2
214,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,17,238,4,1
214,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,True,19,244,2,2
214,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,False,8,254,3,1
215,1,16,1,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,55,False,18,6,3,1
215,2,4,1,0,0,0,0,0,3,0,2.2,10.0,2.0,1.4,0.0,0.0,0.0,0.11,55,True,17,14,2,2
215,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,False,14,26,4,1
215,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,True,12,34,3,2
215,5,4,1,0,0,0,0,0,3,0,0.0,0.1,5.0,0.5,0.11,0.0,0.11,0.06,54,True,16,44,2,2
215,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,False,13,57,5,1
215,7,8,1,0,0,0,0,0,2,0,0.0,0.0,2.0,0.1,0.01,0.0,0.01,0.24,53,False,2,62,4,1
215,8,76,2,0,0,1,0,0,5,0,9.4,0.5,0.0,1.0,0.0,0.0,0.0,1.4,53,True,11,72,2,2
215,9,90,13,2,0,0,2,3,68,0,78.8,12.0,65.0,15.6,0.71,0.02,0.73,2.52,53,False,20,90,2,1
215,10,75,1,0,0,0,2,0,1,0,0.0,6.0,8.0,1.0,0.02,0.02,0.04,2.33,53,True,1,92,4,2
215,11,70,5,1,0,0,1,0,24,0,39.4,2.6,23.0,6.5,0.19,0.02,0.21,1.26,53,False,19,110,2,1
215,12,71,2,0,0,0,1,0,0,0,0.4,13.1,5.0,1.9,0.11,0.01,0.12,0.81,53,True,7,114,3,2
215,13,90,6,1,0,0,3,0,21,0,39.0,1.2,31.0,7.1,0.85,0.02,0.87,3.06,53,False,5,122,4,1
215,14,58,1,0,0,0,1,0,5,0,4.4,0.6,17.0,2.2,0.03,0.01,0.04,0.59,53,True,8,134,3,2
215,15,4,5,1,0,0,0,0,14,0,31.0,1.0,26.0,5.8,1.06,0.0,1.06,0.04,53,False,15,148,4,1
215,16,28,1,0,0,0,0,0,4,0,4.4,4.8,17.0,2.6,0.06,0.01,0.07,0.19,53,True,10,153,2,2
215,17,64,1,0,0,1,0,0,2,0,0.0,6.7,6.0,1.1,0.0,0.05,0.05,0.97,53,False,4,162,3,1
215,18,2,1,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,53,True,9,173,3,2
215,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,True,15,183,3,2
215,20,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,False,6,193,3,1
215,21,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,True,14,204,3,2
215,22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,False,12,215,4,1
215,23,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,True,18,224,3,2
215,24,27,1,0,0,0,1,0,-2,0,0.0,0.4,3.0,0.0,0.02,0.0,0.02,0.76,53,False,17,238,4,1
215,25,66,2,0,0,0,2,0,7,0,3.2,5.5,72.0,8.1,0.62,0.02,0.64,0.99,53,True,19,244,2,2
215,26,72,2,0,0,0,2,0,2,0,1.6,1.5,4.0,0.7,0.17,0.0,0.17,1.46,53,False,8,254,3,1
216,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,False,18,6,3,1
216,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,True,17,14,2,2
216,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,False,14,26,4,1
216,4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,True,12,34,3,2
216,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,True,16,44,2,2
216,6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,False,13,57,5,1
216,7,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,False,2,62,4,1
216,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,True,11,72,2,2
216,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49,False,20,90,2,1
216,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,True,1,92,4,2
216,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,False,19,110,2,1
216,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,True,7,114,3,2
216,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,False,5,122,4,1
216,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,True,8,134,3,2
216,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,False,15,148,4,1
216,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,True,10,153,2,2
